1	μοῦσαι	Μοῦσα	NN	number=PLURAL|gender=FEMININE|case=VOCATIVE	
1	μελέτη	μελέτη	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
2	δὲ	δέ		_	
3	τὸ	ὁ		_	
4	ἔργον	ἔργον	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
5	ὀφέλλει	ὀφέλλω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	αἰεὶ	ἀεί	ADV	_	
2	δ̓	δέ		_	
3	ἀμβολιεργὸς	ἀμβολιεργός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	ἀνὴρ	ἀνήρ	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	ἄτῃσι	ἄτη	NN	number=PLURAL|gender=FEMININE|case=DATIVE	
6	παλαίει	παλαίω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	ἦμος	ἦμος	ADV	_	
2	δὴ	δή		_	
3	λήγει	λήγω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
4	μένος	μένος	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
5	ὀξέος	ὀξύς	ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
6	ἠελίοιο	ἠέλιος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
7	καύματος	καῦμα	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
8	ἰδαλίμου	ἰδάλιμος	ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
9	μετοπωρινὸν	μετοπωρινός	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
10	ὀμβρήσαντος	ὀμβρέω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
11	Ζηνὸς	Ζεύς	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
12	ἐρισθενέος	ἐρισθενής	ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
13	μετὰ	μετά	PREP	_	
14	δὲ	δέ		_	
15	τρέπεται	τρέπω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
16	βρότεος	βρότεος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
17	χρὼς	χρώς	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
18	πολλὸν	πολύς	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
19	ἐλαφρότερος	ἐλαφρός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE|degree=COMPARATIVE	
1	δὴ	δή		_	
2	γὰρ	γάρ		_	
3	τότε	τότε	ADV	_	
4	Σείριος	σείριος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	ἀστὴρ	ἀστήρ	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	βαιὸν	βαιός	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
7	ὑπὲρ	ὑπέρ	PREP	_	
8	κεφαλῆς	κεφαλή	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
9	κηριτρεφέων	κηριτρεφής	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
10	ἀνθρώπων	ἄνθρωπος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
11	ἔρχεται	ἔρχομαι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
12	ἠμάτιος	ἠμάτιος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
13	πλεῖον	πλείων	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
14	δέ	δέ		_	
15	τε	τε		_	
16	νυκτὸς	νύξ	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
17	ἐπαυρεῖ	ἐπαυρέω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	τῆμος	τῆμος	ADV	_	
2	ἀδηκτοτάτη	ἄδηκτος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE|degree=SUPERLATIVE	
3	πέλεται	πέλω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
4	τμηθεῖσα	τέμνω	VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=FEMININE|case=NOMINATIVE	
5	σιδήρῳ	σίδηρος	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
6	ὕλη	ὕλη	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
7	φύλλα	φύλλον	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
8	δ̓	δέ		_	
9	ἔραζε	ἔραζε	ADV	_	
10	χέει	χέω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
11	πτόρθοιό	πτόρθος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
12	τε	τε		_	
13	λήγει	λήγω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	τῆμος	τῆμος	ADV	_	
2	ἄῤ	ἄρα		_	
3	ὑλοτομεῖν	ὑλοτομέω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
4	μεμνημένος	μιμνήσκω	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
5	ὥρια	ὥριος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
6	ἔργα	ἔργον	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
1	ὄλμον	ὄλμος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
2	μὲν	μέν		_	
3	τριπόδην	τρίπους	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
4	τάμνειν	τέμνω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
5	ὕπερον	ὕπερος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
6	δὲ	δέ		_	
7	τρίπηχυν	τρίπηχυς	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
8	ἄξονα	ἄξων	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
9	δ̓	δέ		_	
10	ἑπταπόδην	ἑπταπόδης	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
1	μάλα	μάλα	ADV	_	
2	γάρ	γάρ		_	
3	νύ	νῦν	ADV	_	
4	τοι	τοι		_	
5	ἄρμενον	ἀραρίσκω	VB	number=SINGULAR|mood=PARTICIPLE|gender=NEUTER|case=NOMINATIVE	
6	οὕτω	οὕτως	ADV	_	
1	εἰ	εἰ	CONJ	_	
2	δέ	δέ		_	
3	κεν	ἄν		_	
4	ὀκταπόδην	ὀκταπόδης	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
5	ἀπὸ	ἀπό	PREP	_	
6	καὶ	καί	ADV	_	
7	σφῦράν	σφῦρα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
8	κε	ἄν		_	
9	τάμοιο	τέμνω	VB	person=PERSON_2|number=SINGULAR	
1	τρισπίθαμον	τρισπίθαμος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
2	δ̓	δέ		_	
3	ἄψιν	ἀψίς	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
4	τάμνειν	τέμνω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
5	δεκαδώρῳ	δεκάδωρος	ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
6	ἀμάξῃ	ἄμαξα	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
1	πόλλ̓	πολύς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
2	ἐπικαμπύλα	ἐπικαμπύλος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
3	κᾶλα	κᾶλον	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
1	φέρειν	φέρω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
2	δὲ	δέ		_	
3	γύην	γύης	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
4	ὅτ̓	ὅτε	ADV	_	
5	ἂν	ἄν		_	
6	εὕρῃς	εὑρίσκω	VB	person=PERSON_2|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
7	ἐς	εἰς	PREP	_	
8	οἶκον	οἶκος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
9	κατ̓	κατά	PREP	_	
10	ὄρος	ὄρος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
11	διζήμενος	δίζημαι	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
12	ἢ	ἤ	CONJ	_	
13	κατ̓	κατά	PREP	_	
14	ἄρουραν	ἄρουρα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
15	πρίνινον	πρίνινος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
1	ὃς	ὅς	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	γὰρ	γάρ		_	
3	βουσὶν	βοῦς	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
4	ἀροῦν	ἀρόω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
5	ὀχυρώτατός	ὀχυρός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE|degree=SUPERLATIVE	
6	ἐστιν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
7	εὖτ̓	εὖτε	ADV	_	
8	ἂν	ἄν		_	
9	Ἀθηναίης	Ἀθήνη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
10	δμῷος	δμώς	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
11	ἐν	ἐν	PREP	_	
12	ἐλύματι	ἔλυμα	NN	number=SINGULAR|gender=NEUTER|case=DATIVE	
13	πήξας	πήγνυμι	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
14	γόμφοισιν	γόμφος	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
15	πελάσας	πελάζω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
16	προσαρήρεται	προσαραρίσκω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
17	ἱστοβοῆι	ἱστοβοεύς	NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
1	δοιὰ	δοιοί	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
2	δὲ	δέ		_	
3	θέσθαι	τίθημι	VB	mood=INFINITIVE	
4	ἄροτρα	ἄροτρον	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	ποησάμενος	ποιέω	VB	number=SINGULAR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
6	κατὰ	κατά	PREP	_	
7	οἶκον	οἶκος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
8	αὐτόγυον	αὐτόγυος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
9	καὶ	καί	CONJ	_	
10	πηκτόν	πηκτός	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
11	ἐπεὶ	ἐπεί	CONJ	_	
12	πολὺ	πολύς	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
13	λώιον	λωίων	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE|degree=COMPARATIVE	
14	οὕτω	οὕτως	ADV	_	
1	εἴ	εἰ	CONJ	_	
2	χ̓	ἄν		_	
3	ἕτερον	ἕτερος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
4	ἄξαις	ἄγνυμι	VB	person=PERSON_2|number=SINGULAR|voice=ACTIVE	
5	ἕτερόν	ἕτερος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
6	κ̓	ἄν		_	
7	ἐπὶ	ἐπί	PREP	_	
8	βουσὶ	βοῦς	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
9	βάλοιο	βάλλω	VB	person=PERSON_2|number=SINGULAR	
1	δάφνης	δάφνη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
2	δ̓	δέ		_	
3	ἢ	ἤ	CONJ	_	
4	πτελέης	πτελέα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
5	ἀκιώτατοι	ἄκιος	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE|degree=SUPERLATIVE	
6	ἱστοβοῆες	ἱστοβοεύς	NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
7	δρυὸς	δρῦς	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
8	ἔλυμα	ἔλυμα	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
9	γύης	γύης	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
10	πρίνου	πρῖνος	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
1	βόε	βοῦς	NN	gender=MASCULINE|case=ACCUSATIVE	
2	δ̓	δέ		_	
3	ἐνναετήρω	ἐνναέτηρος	ADJ	gender=MASCULINE|case=ACCUSATIVE	
4	ἄρσενε	ἄρσην	ADJ	gender=MASCULINE|case=ACCUSATIVE	
5	κεκτῆσθαι	κτάομαι	VB	tense=PERF|mood=INFINITIVE	
6	τῶν	ὁ	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
7	γὰρ	γάρ		_	
8	σθένος	σθένος	NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
9	οὐκ	οὐ	ADV	_	
10	ἀλαπαδνόν	ἀλαπαδνός	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
11	ἥβης	ἥβη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
12	μέτρον	μέτρον	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
13	ἔχοντε	ἔχω	VB	tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
1	τὼ	ὁ	PRON	gender=MASCULINE|case=NOMINATIVE	
2	ἐργάζεσθαι	ἐργάζομαι	VB	tense=PR|mood=INFINITIVE	
3	ἀρίστω	ἄριστος	ADJ	gender=MASCULINE|case=NOMINATIVE	
1	οὐκ	οὐ	ADV	_	
2	ἂν	ἄν		_	
3	τώ	ὁ	PRON	gender=MASCULINE|case=NOMINATIVE	
4	γ̓	γε		_	
5	ἐρίσαντε	ἐρίζω	VB	mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
6	ἐν	ἐν	PREP	_	
7	αὔλακι	αὖλαξ	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
8	κὰμ	κατά	PREP	_	
9	μὲν	μέν		_	
10	ἄροτρον	ἄροτρον	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
11	ἄξειαν	ἄγνυμι	VB	person=PERSON_3|number=PLURAL|voice=ACTIVE	
12	τὸ	ὁ		_	
13	δὲ	δέ		_	
14	ἔργον	ἔργον	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
15	ἐτώσιον	ἐτώσιος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
16	αὖθι	αὖθι	ADV	_	
17	λίποιεν	λείπω	VB	person=PERSON_3|number=PLURAL|voice=ACTIVE	
1	τοῖς	ὁ	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
2	δ̓	δέ		_	
3	ἅμα	ἅμα	ADV	_	
4	τεσσαρακονταετὴς	τεσσαρακονταετής	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	αἰζηὸς	αἰζηός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	ἕποιτο	ἕπομαι	VB	person=PERSON_3|number=SINGULAR|tense=PR	
7	ἄρτον	ἄρτος	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
8	δειπνήσας	δειπνέω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
9	τετράτρυφον	τετράτρυφος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
10	ὀκτάβλωμον	ὀκτάβλωμος	ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
11	ὃς	ὅς	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
12	ἔργου	ἔργον	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
13	μελετῶν	μελετάω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
14	ἰθεῖάν	εὐθύς	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
15	κ̓	ἄν		_	
16	αὔλακ̓	αὖλαξ	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
17	ἐλαύνοι	ἐλαύνω	VB	person=PERSON_3|number=SINGULAR|tense=PR|voice=ACTIVE	
18	μηκέτι	μηκέτι	ADV	_	
19	παπταίνων	παπταίνω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
20	μεθ̓	μετά	PREP	_	
21	ὁμήλικας	ὁμῆλιξ	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
22	ἀλλ̓	ἀλλά	CONJ	_	
23	ἐπὶ	ἐπί	PREP	_	
24	ἔργῳ	ἔργον	NN	number=SINGULAR|gender=NEUTER|case=DATIVE	
25	θυμὸν	θυμός	NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
26	ἔχων	ἔχω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
1	τοῦ	ὁ	PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
2	δ̓	δέ		_	
3	οὔτι	οὔτι	ADV	_	
4	νεώτερος	νεώτερος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	ἄλλος	ἄλλος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	ἀμείνων	ἀμείνων	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE|degree=COMPARATIVE	
7	σπέρματα	σπέρμα	NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
8	δάσσασθαι	δατέομαι	VB	mood=INFINITIVE	
9	καὶ	καί	CONJ	_	
10	ἐπισπορίην	ἐπισπορία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
11	ἀλέασθαι	ἀλέομαι	VB	mood=INFINITIVE	
1	κουρότερος	κουρότερος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	γὰρ	γάρ		_	
3	ἀνὴρ	ἀνήρ	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	μεθ̓	μετά	PREP	_	
5	ὁμήλικας	ὁμῆλιξ	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
6	ἐπτοίηται	πτοέω	VB	person=PERSON_3|number=SINGULAR|tense=PERF|mood=INDICATIVE	
1	φράζεσθαι	φράζω	VB	tense=PR|mood=INFINITIVE	
2	δ̓	δέ		_	
3	εὖτ̓	εὔτε	ADV	_	
4	ἂν	ἄν		_	
5	γεράνου	γέρανος	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
6	φωνὴν	φωνή	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
7	ἐπακούσῃς	ἐπακούω	VB	person=PERSON_2|number=SINGULAR|mood=SUBJUNCTIVE|voice=ACTIVE	
8	ὑψόθεν	ὑψόθεν	ADV	_	
9	ἐκ	ἐκ	PREP	_	
10	νεφέων	νέφος	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
11	ἐνιαύσια	ἐνιαύσιος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
12	κεκληγυίης	κλάζω	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=GENITIVE	
1	ἥτ̓	ὅστε	PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
2	ἀρότοιό	ἄροτος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
3	τε	τε		_	
4	σῆμα	σῆμα	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
5	φέρει	φέρω	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
6	καὶ	καί	CONJ	_	
7	χείματος	χεῖμα	NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
8	ὥρην	ὥρα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
9	δεικνύει	δείκνυμι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
10	ὀμβρηροῦ	ὄμβριος	ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
1	κραδίην	καρδία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
2	δ̓	δέ		_	
3	ἔδακ̓	δάκνω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
4	ἀνδρὸς	ἀνήρ	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
5	ἀβούτεω	ἀβούτης	ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
1	δὴ	δή		_	
2	τότε	τότε	ADV	_	
3	χορτάζειν	χορτάζω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
4	ἕλικας	ἕλιξ	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
5	βόας	βοῦς	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
6	ἔνδον	ἔνδον	ADV	_	
7	ἐόντας	εἰμί	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
1	ῥηίδιον	ῥᾴδιος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
2	γὰρ	γάρ		_	
3	ἔπος	ἔπος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
4	εἰπεῖν	εἶπον	VB	mood=INFINITIVE|voice=ACTIVE	
1	βόε	βοῦς	NN	gender=MASCULINE|case=ACCUSATIVE	
2	δὸς	δίδωμι	VB	person=PERSON_2|number=SINGULAR|mood=IMPERATIVE|voice=ACTIVE	
3	καὶ	καί	CONJ	_	
4	ἄμαξαν	ἄμαξα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	ῥηίδιον	ῥᾴδιος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
2	δ̓	δέ		_	
3	ἀπανήνασθαι	ἀπαναίνομαι	VB	mood=INFINITIVE	
1	πάρα	πάρειμι	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
2	ἔργα	ἔργον	NN	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
3	βόεσσιν	βοῦς	NN	number=PLURAL|case=DATIVE	
1	φησὶ	φημί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
2	δ̓	δέ		_	
3	ἀνὴρ	ἀνήρ	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	φρένας	φρήν	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
5	ἀφνειὸς	ἀφνειός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	πήξασθαι	πήγνυμι	VB	mood=INFINITIVE	
7	ἄμαξαν	ἄμαξα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
8	νήπιος	νήπιος	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
9	οὐ	οὐ	ADV	_	
10	δὲ	δέ		_	
11	τὸ	ὁ	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
12	οἶδ̓	οἶδα	VB	person=PERSON_3|number=SINGULAR|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
1	ἑκατὸν	ἑκατόν	NRL	_	
2	δέ	δέ		_	
3	τε	τε		_	
4	δούρατ̓	δόρυ	NN	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
5	ἀμάξης	ἄμαξα	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
6	τῶν	ὁ	PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
7	πρόσθεν	πρόσθεν	ADV	_	
8	μελέτην	μελέτη	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
9	ἐχέμεν	ἔχω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
10	οἰκήια	οἰκεῖος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
11	θέσθαι	τίθημι	VB	mood=INFINITIVE	
1	εὖτ̓	εὔτε	ADV	_	
2	ἂν	ἄν		_	
3	δὲ	δέ		_	
4	πρώτιστ̓	πρώτιστος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	ἄροτος	ἄροτος	NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	θνητοῖσι	θνητός	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
7	φανείῆ	φαίνω	VB	person=PERSON_3|number=SINGULAR|voice=PASSIVE	
8	δὴ	δή		_	
9	τότ̓	τότε	ADV	_	
10	ἐφορμηθῆναι	ἐφορμάω	VB	mood=INFINITIVE|voice=PASSIVE	
11	ὁμῶς	ὁμῶς	ADV	_	
12	δμῶές	δμώς	NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
13	τε	τε		_	
14	καὶ	καί	CONJ	_	
15	αὐτὸς	αὐτός	ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
16	αὔην	αὖος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
17	καὶ	καί	CONJ	_	
18	διερὴν	διερός	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
19	ἀρόων	ἀρόω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
20	ἀρότοιο	ἄροτος	NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
21	καθ̓	κατά	PREP	_	
22	ὥρην	ὥρα	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
23	πρωὶ	πρωί	ADV	_	
24	μάλα	μάλα	ADV	_	
25	σπεύδων	σπεύδω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
26	ἵνα	ἵνα	CONJ	_	
27	τοι	σύ	PRON	number=SINGULAR|case=DATIVE	
28	πλήθωσιν	πλήθω	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
29	ἄρουραι	ἄρουρα	NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
