22	καὶ	καί	ADV	_	
23	μή	μή	ADV	_	
24	-τε	τε	ADV	_	
25	ἑορτὴν	ἑορτή	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
26	ἄλλο	ἄλλος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
27	τι	τις	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
28	ἡγεῖσθαι	ἡγέομαι	VB	tense=PR|mood=INFINITIVE	
29	ἢ	ἤ1	CONJ	_	
30	τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
31	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
32	δέοντα	δεῖ	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=ACCUSATIVE	
33	πρᾶξαι	πράσσω	VB	mood=INFINITIVE|voice=ACTIVE	
34	ξυμφοράν	συμφορά	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
35	τε	τε	CONJ	_	
36	οὐχ	οὐ	ADV	_	
37	ἧσσον	ἥσσων	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
38	ἡσυχίαν	ἡσυχία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
39	ἀπράγμονα	ἀπράγμων	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
40	ἢ	ἤ1	CONJ	_	
41	ἀσχολίαν	ἀσχολία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
42	ἐπίπονον	ἐπίπονος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
43	ἡγεῖσθαι	ἡγέομαι	VB	tense=PR|mood=INFINITIVE	
44	[0]		EXCL	_	
1	ὥστε	ὥστε	ADV	_	
2	εἴ	εἰ	CONJ	_	
3	τις	τις	PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	αὐτοὺς	αὐτός	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
5	ξυνελὼν	συναιρέω	VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
6	φαίη	φημί	VB	person=PERSON_3|number=SINGULAR|tense=PR|voice=ACTIVE	
7	πεφυκέναι	φύω	VB	tense=PERF|mood=INFINITIVE|voice=ACTIVE	
8	ἐπὶ	ἐπί	PREP	_	
9	τῷ	ὁ		number=SINGULAR|gender=NEUTER|case=DATIVE	
10	μή	μή	ADV	_	
11	-τε	τε	ADV	_	
12	αὐτοὺς	αὐτός	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
13	ἔχειν	ἔχω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
14	ἡσυχίαν	ἡσυχία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
15	μή	μή	ADV	_	
16	-τε	τε	CONJ	_	
17	τοὺς	ὁ		number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
18	ἄλλους	ἄλλος	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
19	ἀνθρώπους	ἄνθρωπος	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
20	ἐᾶν	ἐάω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
21	ὀρθῶς	ὀρθός	ADV	_	
22	ἂν	ἄν1	ADV	_	
23	εἴποι	εἶπον	VB	person=PERSON_3|number=SINGULAR|voice=ACTIVE	
1	ταύτης	οὗτος	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
2	μέντοι	μέντοι	ADV	_	
3	τοιαύτης	τοιοῦτος	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
4	ἀντικαθεστηκυίας	ἀντικαθίστημι	VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=GENITIVE	
5	πόλεως	πόλις	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
6	ὦ	ὦ		_	
7	Λακεδαιμόνιοι	Λακεδαιμόνιος	NN	number=PLURAL|gender=MASCULINE|case=VOCATIVE	
8	διαμέλλετε	διαμέλλω	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
9	καὶ	καί	CONJ	_	
10	οἴεσθε	οἴομαι	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=INDICATIVE	
11	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
12	ἡσυχίαν	ἡσυχία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
13	οὐ	οὐ	ADV	_	
14	τούτοις	οὗτος	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
15	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
16	ἀνθρώπων	ἄνθρωπος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
17	ἐπὶ	ἐπί	PREP	_	
18	πλεῖστον	πλεῖστος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
19	ἀρκεῖν	ἀρκέω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
20	οἳ	ὅς	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
21	ἂν	ἄν1	ADV	_	
22	τῇ	ὁ		number=SINGULAR|gender=FEMININE|case=DATIVE	
23	μὲν	μέν	ADV	_	
24	παρασκευῇ	παρασκευή	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
25	δίκαια	δίκαιος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
26	πράσσωσι	πράσσω	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
27	τῇ	ὁ		number=SINGULAR|gender=FEMININE|case=DATIVE	
28	δὲ	δέ	CONJ	_	
29	γνώμῃ	γνώμη	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
30	ἢν	ἐάν	CONJ	_	
31	ἀδικῶνται	ἀδικέω	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=SUBJUNCTIVE	
32	δῆλοι	δῆλος	ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
33	ὦσι	εἰμί	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
34	μὴ	μή	ADV	_	
35	ἐπιτρέψοντες	ἐπιτρέπω	VB	number=PLURAL|tense=FUTURE|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
36	ἀλλ᾽	ἀλλά	CONJ	_	
37	ἐπὶ	ἐπί	PREP	_	
38	τῷ	ὁ		number=SINGULAR|gender=NEUTER|case=DATIVE	
39	μὴ	μή	ADV	_	
40	λυπεῖν	λυπέω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
41	τε	τε	ADV	_	
42	τοὺς	ὁ		number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
43	ἄλλους	ἄλλος	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
44	καὶ	καί	CONJ	_	
45	αὐτοὶ	αὐτός	PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
46	ἀμυνόμενοι	ἀμύνω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
47	μὴ	μή	ADV	_	
48	βλάπτεσθαι	βλάπτω	VB	tense=PR|mood=INFINITIVE	
49	τὸ	ὁ		number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
50	ἴσον	ἴσος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
51	νέμετε	νέμω	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	μόλις	μόλις	ADV	_	
2	δ᾽	δέ	ADV	_	
3	ἂν	ἄν1	ADV	_	
4	πόλει	πόλις	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
5	ὁμοίᾳ	ὁμοῖος	ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
6	παροικοῦντες	παροικέω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
7	ἐτυγχάνετε	τυγχάνω	VB	person=PERSON_2|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
8	τούτου	οὗτος	PRON	number=SINGULAR|gender=NEUTER|case=GENITIVE	
1	νῦν	νῦν	ADV	_	
2	δ᾽	δέ	ADV	_	
3	ὅπερ	ὅσπερ	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
4	καὶ	καί	ADV	_	
5	ἄρτι	ἄρτι	ADV	_	
6	ἐδηλώσαμεν	δηλόω	VB	person=PERSON_1|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
7	ἀρχαιότροπα	ἀρχαιότροπος	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
8	ὑμῶν	σύ	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
9	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=NOMINATIVE	
10	ἐπιτηδεύματα	ἐπιτήδευμα	NN	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
11	πρὸς	πρός	PREP	_	
12	αὐτούς	αὐτός	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
13	ἐστιν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	ἀνάγκη	ἀνάγκη	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
2	δὲ	δέ	ADV	_	
3	ὥσπερ	ὥσπερ	CONJ	_	
4	τέχνης	τέχνη	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
5	αἰεὶ	ἀεί	ADV	_	
6	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=NOMINATIVE	
7	ἐπιγιγνόμενα	ἐπιγίγνομαι	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=NEUTER|case=NOMINATIVE	
8	κρατεῖν	κρατέω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
9	ἐστιν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
10	ἐπιγιγνόμενα	ἐπιγίγνομαι	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=NEUTER|case=NOMINATIVE	
11	κρατεῖν	κρατέω	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
12	ἐστιν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	καὶ	καί	ADV	_	
2	ἡσυχαζούσῃ	ἡσυχάζω	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=DATIVE	
3	μὲν	μέν	ADV	_	
4	πόλει	πόλις	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
5	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=NOMINATIVE	
6	ἀκίνητα	ἀκίνητος	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
7	νόμιμα	νόμιμος	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
8	ἄριστα	ἄριστος	ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
9	πρὸς	πρός	PREP	_	
10	πολλὰ	πολύς	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
11	δὲ	δέ	CONJ	_	
12	ἀναγκαζομένοις	ἀναγκάζω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=DATIVE	
13	ἰέναι	εἶμι	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
14	πολλῆς	πολύς	ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
15	καὶ	καί	ADV	_	
16	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
17	ἐπιτεχνήσεως	ἐπιτέχνησις	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
18	δεῖ	δεῖ	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
19	ἐστιν	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	δι᾽	διά	PREP	_	
2	ὅπερ	ὅσπερ	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
3	καὶ	καί	ADV	_	
4	τὰ	ὁ		number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	τῶν	ὁ		number=PLURAL|gender=NEUTER|case=GENITIVE	
6	Ἀθηναίων	Ἀθήναιος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
7	ἀπὸ	ἀπό	PREP	_	
8	τῆς	ὁ		number=SINGULAR|gender=FEMININE|case=GENITIVE	
9	πολυπειρίας	πολυπειρία	NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
10	ἐπὶ	ἐπί	PREP	_	
11	πλέον	πλέος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
12	ὑμῶν	σύ	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
13	κεκαίνωται	καινόω	VB	person=PERSON_3|number=SINGULAR|tense=PERF|mood=INDICATIVE	
1	μέχρι	μέχρι	PREP	_	
2	μὲν	μέν	ADV	_	
3	οὖν	οὖν	ADV	_	
4	τοῦδε	ὅδε	PRON	number=SINGULAR|gender=NEUTER|case=GENITIVE	
5	ὡρίσθω	ὁρίζω	VB	person=PERSON_3|number=SINGULAR|tense=PERF|mood=IMPERATIVE	
6	ὑμῶν	σύ	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
7	ἡ	ὁ		number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
8	βραδυτής	βραδυτής	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
1	νῦν	νῦν	ADV	_	
2	δὲ	δέ	ADV	_	
3	τοῖς	ὁ		number=PLURAL|gender=MASCULINE|case=DATIVE	
4	τε	τε	ADV	_	
5	ἄλλοις	ἄλλος	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
6	καὶ	καί	CONJ	_	
7	Ποτειδεάταις	Ποτειδεάτης	NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
8	ὥσπερ	ὥσπερ	CONJ	_	
9	ὑπεδέξασθε	ὑποδέχομαι	VB	person=PERSON_2|number=PLURAL|mood=INDICATIVE	
10	βοηθήσατε	βοηθέω	VB	person=PERSON_2|number=PLURAL|mood=IMPERATIVE|voice=ACTIVE	
11	κατὰ	κατά	PREP	_	
12	τάχος	τάχος	NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
13	ἐσβαλόντες	εἰσβάλλω	VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
14	ἐς	εἰς	PREP	_	
15	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
16	Ἀττικήν	Ἀττική	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
17	ἵνα	ἵνα	CONJ	_	
18	μὴ	μή	ADV	_	
19	ἄνδρας	ἀνήρ	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
20	τε	τε	ADV	_	
21	φίλους	φίλος	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
22	καὶ	καί	CONJ	_	
23	ξυγγενεῖς	συγγενής	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
24	τοῖς	ὁ		number=PLURAL|gender=MASCULINE|case=DATIVE	
25	ἐχθίστοις	ἔχθιστος	ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
26	προῆσθε	προίημι	VB	person=PERSON_2|number=PLURAL|mood=SUBJUNCTIVE|voice=ACTIVE	
27	καὶ	καί	CONJ	_	
28	ἡμᾶς	ἐγώ	PRON	person=PERSON_1|number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
29	τοὺς	ὁ		number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
30	ἄλλους	ἄλλος	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
31	ἀθυμίᾳ	ἀθυμία	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
32	πρὸς	πρός	PREP	_	
33	ἑτέραν	ἕτερος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
34	τινὰ	τις	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
35	ξυμμαχίαν	συμμαχία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
36	τρέψητε	τρέπω	VB	person=PERSON_2|number=PLURAL|mood=SUBJUNCTIVE|voice=ACTIVE	
1	δρῷμεν	δράω	VB	person=PERSON_1|number=PLURAL|tense=PR|voice=ACTIVE	
2	δ᾽	δέ	ADV	_	
3	ἂν	ἄν1	ADV	_	
4	ἄδικον	ἄδικος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
5	οὐδὲν	οὐδείς	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
6	οὔ	οὐ	ADV	_	
7	-τε	τε	ADV	_	
8	πρὸς	πρός	PREP	_	
9	θεῶν	θεός	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
10	τῶν	ὁ		number=PLURAL|gender=NEUTER|case=GENITIVE	
11	ὁρκίων	ὅρκιον	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
12	οὔ	οὐ	ADV	_	
13	-τε	τε	CONJ	_	
14	πρὸς	πρός	PREP	_	
15	ἀνθρώπων	ἄνθρωπος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
16	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
17	αἰσθανομένων	αἰσθάνομαι	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=GENITIVE	
1	λύουσι	λύω	VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
2	γὰρ	γάρ	ADV	_	
3	σπονδὰς	σπονδή	NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
4	οὐχ	οὐ	ADV	_	
5	οἱ	ὁ		number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
6	δι᾽	διά	PREP	_	
7	ἐρημίαν	ἐρημία	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
8	ἄλλοις	ἄλλος	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
9	προσιόντες	πρόσειμι1	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
10	ἀλλ᾽	ἀλλά	CONJ	_	
11	οἱ	ὁ		number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
12	μὴ	μή	ADV	_	
13	βοηθοῦντες	βοηθέω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
14	οἷς	ὅς	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
15	ἂν	ἄν1	ADV	_	
16	ξυνομόσωσιν	συνόμνυμι	VB	person=PERSON_3|number=PLURAL|mood=SUBJUNCTIVE|voice=ACTIVE	
1	βουλομένων	βούλομαι	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=GENITIVE	
2	δὲ	δέ	ADV	_	
3	ὑμῶν	σύ	PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
4	προθύμων	πρόθυμος	ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
5	εἶναι	εἰμί	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
6	μενοῦμεν	μένω	VB	person=PERSON_1|number=PLURAL|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
1	οὔ	οὐ	ADV	_	
2	-τε	τε	ADV	_	
3	γὰρ	γάρ	ADV	_	
4	ὅσια	ὅσιος	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	ἂν	ἄν1	ADV	_	
6	ποιοῖμεν	ποιέω	VB	person=PERSON_1|number=PLURAL|tense=PR|voice=ACTIVE	
7	μεταβαλλόμενοι	μεταβάλλω	VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
8	οὔ	οὐ	ADV	_	
9	-τε	τε	CONJ	_	
10	ξυνηθεστέρους	συνήθης	ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE|degree=COMPARATIVE	
11	ἂν	ἄν1	ADV	_	
12	ἄλλους	ἄλλος	PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
13	εὕροιμεν	εὑρίσκω	VB	person=PERSON_1|number=PLURAL|voice=ACTIVE	
1	πρὸς	πρός	PREP	_	
2	τάδε	ὅδε	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
3	βουλεύεσθε	βουλεύω	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=IMPERATIVE	
4	εὖ	εὖ	ADV	_	
5	καὶ	καί	CONJ	_	
6	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
7	Πελοπόννησον	Πελοπόννησος	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
8	πειρᾶσθε	πειράω	VB	person=PERSON_2|number=PLURAL|tense=PR|mood=IMPERATIVE	
9	μὴ	μή	ADV	_	
10	ἐλάσσω	ἐλάσσων	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE|degree=COMPARATIVE	
11	ἐξηγεῖσθαι	ἐξηγέομαι	VB	tense=PR|mood=INFINITIVE	
12	ἢ	ἤ1	CONJ	_	
13	οἱ	ὁ		number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
14	πατέρες	πατήρ	NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
15	ὑμῖν	σύ	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
16	παρέδοσαν	παραδίδωμι	VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
1	τοιαῦτα	τοιοῦτος	PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
2	μὲν	μέν	ADV	_	
3	οἱ	ὁ		number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
4	Κορίνθιοι	Κορίνθιος	NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
5	εἶπον	εἶπον	VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
1	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
2	δὲ	δέ	ADV	_	
3	Ἀθηναίων	Ἀθήναιος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
4	ἔτυχε	τυγχάνω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
5	γὰρ	γάρ	ADV	_	
6	πρεσβεία	πρεσβεία	NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
7	πρότερον	πρότερος	ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
8	ἐν	ἐν	PREP	_	
9	τῇ	ὁ		number=SINGULAR|gender=FEMININE|case=DATIVE	
10	Λακεδαίμονι	Λακεδαίμων	NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
11	περὶ	περί	PREP	_	
12	ἄλλων	ἄλλος	PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
13	παροῦσα	πάρειμι1	VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=NOMINATIVE	
14	καὶ	καί	CONJ	_	
15	ὡς	ὡς	CONJ	_	
16	ᾔσθοντο	αἰσθάνομαι	VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE	
17	τῶν	ὁ		number=PLURAL|gender=MASCULINE|case=GENITIVE	
18	λόγων	λόγος	NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
19	ἔδοξεν	δοκέω	VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
20	αὐτοῖς	αὐτός	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
21	παριτητέα	παριτητέα	ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
22	ἐς	εἰς	PREP	_	
23	τοὺς	ὁ		number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
24	Λακεδαιμονίους	Λακεδαιμόνιος	NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
25	εἶναι	εἰμί	VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
26	τῶν	ὁ		number=PLURAL|gender=NEUTER|case=GENITIVE	
27	μὲν	μέν	ADV	_	
28	ἐγκλημάτων	ἔγκλημα	NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
29	πέρι	περί	PREP	_	
30	μηδὲν	μηδείς	PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
31	ἀπολογησομένους	ἀπολογέομαι	VB	number=PLURAL|tense=FUTURE|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
32	ὧν	ὅς	PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
33	αἱ	ὁ		number=PLURAL|gender=FEMININE|case=NOMINATIVE	
34	πόλεις	πόλις	NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
35	ἐνεκάλουν	ἐγκαλέω	VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
36	δηλῶσαι	δηλόω	VB	mood=INFINITIVE|voice=ACTIVE	
37	δὲ	δέ	CONJ	_	
38	περὶ	περί	PREP	_	
39	τοῦ	ὁ		number=SINGULAR|gender=NEUTER|case=GENITIVE	
40	παντὸς	πᾶς	ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
41	ὡς	ὡς	CONJ	_	
42	οὐ	οὐ	ADV	_	
43	ταχέως	ταχέως	ADV	_	
44	αὐτοῖς	αὐτός	PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
45	βουλευτέον	βουλευτέον	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
46	εἴη	εἰμί	VB	person=PERSON_3|number=SINGULAR|tense=PR|voice=ACTIVE	
47	ἀλλ᾽	ἀλλά	CONJ	_	
48	ἐν	ἐν	PREP	_	
49	πλέονι	πλείων	ADJ	number=SINGULAR|gender=NEUTER|case=DATIVE|degree=COMPARATIVE	
50	σκεπτέον	σκεπτέος	ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
1	καὶ	καί	ADV	_	
2	ἅμα	ἅμα	ADV	_	
3	τὴν	ὁ		number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
4	σφετέραν	σφέτερος	ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
5	πόλιν	πόλις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
6	ἐβούλοντο	βούλομαι	VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE	
7	σημῆναι	σημαίνω	VB	mood=INFINITIVE|voice=ACTIVE	
8	ὅση	ὅσος	ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
9	εἴη	ἐάω	VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
10	δύναμιν	δύναμις	NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
11	καὶ	καί	CONJ	_	
